iso3_code,country,admin1_code,admin1_name,date,year,quarter,ntlmean_quarterly,ntlsum_quarterly,time,fullname,id,treated
TCD,Chad,1167,Hadjer-Lamis,2013_Q1,2013,Q1,.18593986,57.090103,1,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2013_Q2,2013,Q2,.22694583,69.680382,2,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2013_Q3,2013,Q3,.1745948,53.60677,3,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2013_Q4,2013,Q4,.24233124,74.404243,4,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2014_Q1,2014,Q1,.21332572,65.498528,5,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2014_Q2,2014,Q2,.2472651,75.919113,6,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2014_Q3,2014,Q3,.1872817,57.502094,7,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2014_Q4,2014,Q4,.23415576,71.894081,8,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2015_Q1,2015,Q1,.25604412,78.614586,9,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2015_Q2,2015,Q2,.27025697,82.978424,10,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2015_Q3,2015,Q3,.20700261,63.557106,11,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2015_Q4,2015,Q4,.26177061,80.37281,12,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2016_Q1,2016,Q1,.21567416,66.219582,13,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2016_Q2,2016,Q2,.22368827,68.680199,14,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2016_Q3,2016,Q3,.15919375,48.878098,15,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2016_Q4,2016,Q4,.20979014,64.412979,16,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2017_Q1,2017,Q1,.23582953,72.40799,17,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2017_Q2,2017,Q2,.2422853,74.390137,18,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2017_Q3,2017,Q3,.12436921,38.185738,19,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2017_Q4,2017,Q4,.21699744,66.62587,20,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2018_Q1,2018,Q1,.20224084,62.095078,21,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2018_Q2,2018,Q2,.21549757,66.165359,22,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2018_Q3,2018,Q3,.14041585,43.112621,23,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2018_Q4,2018,Q4,.20023008,61.477703,24,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2019_Q1,2019,Q1,.15539595,47.71204,25,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2019_Q2,2019,Q2,.14113185,43.332458,26,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2019_Q3,2019,Q3,.10848776,33.30957,27,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2019_Q4,2019,Q4,.12645659,38.826637,28,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2020_Q1,2020,Q1,.14613181,44.867626,29,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2020_Q2,2020,Q2,.10029847,30.79517,30,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2020_Q3,2020,Q3,.08886385,27.284338,31,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2020_Q4,2020,Q4,.13544063,41.585056,32,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2021_Q1,2021,Q1,.10958917,33.647743,33,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2021_Q2,2021,Q2,.09704075,29.794935,34,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2021_Q3,2021,Q3,.1048125,32.181137,35,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2021_Q4,2021,Q4,.12782772,39.24762,36,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2022_Q1,2022,Q1,.16232376,49.839123,37,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2022_Q2,2022,Q2,.19835284,60.901325,38,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2022_Q3,2022,Q3,.14854515,45.608604,39,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2022_Q4,2022,Q4,.23648195,72.608307,40,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2023_Q1,2023,Q1,.25070623,76.975662,41,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2023_Q2,2023,Q2,.25315127,77.726372,42,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2023_Q3,2023,Q3,.22174022,68.082069,43,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2023_Q4,2023,Q4,.259673,79.728775,44,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2024_Q1,2024,Q1,.1919219,58.9268,45,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2024_Q2,2024,Q2,.19778727,60.727673,46,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2024_Q3,2024,Q3,.12913573,39.649227,47,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1167,Hadjer-Lamis,2024_Q4,2024,Q4,.21300851,65.401131,48,"Hadjer-Lamis, Chad",41,0
TCD,Chad,1168,Kanem,2013_Q1,2013,Q1,.19811048,140.32513,1,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2013_Q2,2013,Q2,.26224068,185.74969,2,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2013_Q3,2013,Q3,.19031961,134.80673,3,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2013_Q4,2013,Q4,.27139622,192.23474,4,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2014_Q1,2014,Q1,.2445817,173.24153,5,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2014_Q2,2014,Q2,.30341625,214.91508,6,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2014_Q3,2014,Q3,.1772431,125.54441,7,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2014_Q4,2014,Q4,.28420776,201.30937,8,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2015_Q1,2015,Q1,.28287464,200.3651,9,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2015_Q2,2015,Q2,.29576576,209.49609,10,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2015_Q3,2015,Q3,.20864034,147.78363,11,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2015_Q4,2015,Q4,.27078709,191.80327,12,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2016_Q1,2016,Q1,.22367679,158.4342,13,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2016_Q2,2016,Q2,.25141019,178.07828,14,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2016_Q3,2016,Q3,.17323551,122.70577,15,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2016_Q4,2016,Q4,.23101526,163.63219,16,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2017_Q1,2017,Q1,.25176004,178.32608,17,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2017_Q2,2017,Q2,.28008133,198.38655,18,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2017_Q3,2017,Q3,.14294893,101.25325,19,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2017_Q4,2017,Q4,.25868505,183.23119,20,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2018_Q1,2018,Q1,.20896192,148.01141,21,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2018_Q2,2018,Q2,.23454182,166.13011,22,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2018_Q3,2018,Q3,.16308093,115.5131,23,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2018_Q4,2018,Q4,.21603043,153.01817,24,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2019_Q1,2019,Q1,.16053164,113.7074,25,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2019_Q2,2019,Q2,.18999642,134.57782,26,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2019_Q3,2019,Q3,.11954192,84.673653,27,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2019_Q4,2019,Q4,.17071632,120.92138,28,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2020_Q1,2020,Q1,.15459867,109.50496,29,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2020_Q2,2020,Q2,.11989923,84.926735,30,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2020_Q3,2020,Q3,.093762197,66.413422,31,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2020_Q4,2020,Q4,.1519141,107.60344,32,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2021_Q1,2021,Q1,.082634732,58.531639,33,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2021_Q2,2021,Q2,.10814576,76.601547,34,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2021_Q3,2021,Q3,.11185537,79.229126,35,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2021_Q4,2021,Q4,.16619766,117.72073,36,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2022_Q1,2022,Q1,.17383286,123.12889,37,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2022_Q2,2022,Q2,.23186459,164.23378,38,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2022_Q3,2022,Q3,.16950892,120.06615,39,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2022_Q4,2022,Q4,.28734103,203.52872,40,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2023_Q1,2023,Q1,.2725459,193.04907,41,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2023_Q2,2023,Q2,.29507744,209.00856,42,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2023_Q3,2023,Q3,.22477642,159.2131,43,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2023_Q4,2023,Q4,.31177104,220.83293,44,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2024_Q1,2024,Q1,.20734186,146.86391,45,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2024_Q2,2024,Q2,.21556637,152.68947,46,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2024_Q3,2024,Q3,.13992129,99.108719,47,"Kanem, Chad",48,0
TCD,Chad,1168,Kanem,2024_Q4,2024,Q4,.25828147,182.94531,48,"Kanem, Chad",48,0
TCD,Chad,1169,Lac,2013_Q1,2013,Q1,.17975989,157.44922,1,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2013_Q2,2013,Q2,.23521058,206.01772,2,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2013_Q3,2013,Q3,.18600623,162.9203,3,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2013_Q4,2013,Q4,.23033994,201.75159,4,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2014_Q1,2014,Q1,.20181218,176.76453,5,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2014_Q2,2014,Q2,.27282995,238.968,6,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2014_Q3,2014,Q3,.18001029,157.66853,7,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2014_Q4,2014,Q4,.25796506,225.94806,8,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2015_Q1,2015,Q1,.26200944,229.49048,9,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2015_Q2,2015,Q2,.28353137,248.34123,10,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2015_Q3,2015,Q3,.20164368,176.61693,11,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2015_Q4,2015,Q4,.27639914,242.09421,12,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2016_Q1,2016,Q1,.2223866,194.78537,13,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2016_Q2,2016,Q2,.24165866,211.66551,14,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2016_Q3,2016,Q3,.16791654,147.07579,15,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2016_Q4,2016,Q4,.22365803,195.89899,16,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2017_Q1,2017,Q1,.25323951,221.80901,17,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2017_Q2,2017,Q2,.27726921,242.85631,18,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2017_Q3,2017,Q3,.14681828,128.59612,19,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2017_Q4,2017,Q4,.25083873,219.70619,20,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2018_Q1,2018,Q1,.21526715,188.54955,21,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2018_Q2,2018,Q2,.22897805,200.55875,22,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2018_Q3,2018,Q3,.16475023,144.30247,23,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2018_Q4,2018,Q4,.21567203,188.90417,24,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2019_Q1,2019,Q1,.16858155,147.65826,25,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2019_Q2,2019,Q2,.18539557,162.38544,26,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2019_Q3,2019,Q3,.12004525,105.14599,27,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2019_Q4,2019,Q4,.15372162,134.64265,28,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2020_Q1,2020,Q1,.18177101,159.21072,29,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2020_Q2,2020,Q2,.12939867,113.33852,30,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2020_Q3,2020,Q3,.10078809,88.278908,31,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2020_Q4,2020,Q4,.16716768,146.41988,32,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2021_Q1,2021,Q1,.13070828,114.48559,33,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2021_Q2,2021,Q2,.13047488,114.28115,34,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2021_Q3,2021,Q3,.1157204,101.35791,35,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2021_Q4,2021,Q4,.18554883,162.51968,36,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2022_Q1,2022,Q1,.20550489,179.99892,37,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2022_Q2,2022,Q2,.2298357,201.30994,38,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2022_Q3,2022,Q3,.16237122,142.21872,39,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2022_Q4,2022,Q4,.28368241,248.47351,40,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2023_Q1,2023,Q1,.29257628,256.26355,41,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2023_Q2,2023,Q2,.30466151,266.84885,42,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2023_Q3,2023,Q3,.23477474,205.63597,43,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2023_Q4,2023,Q4,.31537554,276.23309,44,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2024_Q1,2024,Q1,.23194414,203.15669,45,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2024_Q2,2024,Q2,.22843321,200.08151,46,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2024_Q3,2024,Q3,.14074859,123.27975,47,"Lac, Chad",56,0
TCD,Chad,1169,Lac,2024_Q4,2024,Q4,.2586962,226.58846,48,"Lac, Chad",56,0
TCD,Chad,1170,Logone Occidental,2013_Q1,2013,Q1,.18552867,136.85103,1,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2013_Q2,2013,Q2,.1896148,139.86508,2,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2013_Q3,2013,Q3,.29779589,219.66241,3,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2013_Q4,2013,Q4,.31666517,233.58092,4,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2014_Q1,2014,Q1,.21829565,161.02086,5,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2014_Q2,2014,Q2,.20486419,151.11345,6,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2014_Q3,2014,Q3,.1802761,132.97659,7,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2014_Q4,2014,Q4,.31338042,231.158,8,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2015_Q1,2015,Q1,.32514551,239.83626,9,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2015_Q2,2015,Q2,.34711128,256.03882,10,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2015_Q3,2015,Q3,.22940961,169.21883,11,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2015_Q4,2015,Q4,.33128288,244.36336,12,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2016_Q1,2016,Q1,.26460361,195.17889,13,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2016_Q2,2016,Q2,.21422125,158.01547,14,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2016_Q3,2016,Q3,.18388927,135.64177,15,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2016_Q4,2016,Q4,.25286222,186.51811,16,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2017_Q1,2017,Q1,.2947557,217.41989,17,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2017_Q2,2017,Q2,.25445634,187.69398,18,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2017_Q3,2017,Q3,.19778055,145.88837,19,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2017_Q4,2017,Q4,.29336542,216.39439,20,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2018_Q1,2018,Q1,.24922331,183.83395,21,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2018_Q2,2018,Q2,.19271356,142.15082,22,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2018_Q3,2018,Q3,.18560389,136.90652,23,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2018_Q4,2018,Q4,.23674867,174.63231,24,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2019_Q1,2019,Q1,.19498982,143.82985,25,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2019_Q2,2019,Q2,.14632562,107.93378,26,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2019_Q3,2019,Q3,.12399292,91.460587,27,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2019_Q4,2019,Q4,.18485385,136.35327,28,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2020_Q1,2020,Q1,.26975173,198.97627,29,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2020_Q2,2020,Q2,.18587722,137.10814,30,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2020_Q3,2020,Q3,.15659772,115.51078,31,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2020_Q4,2020,Q4,.20734355,152.94229,32,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2021_Q1,2021,Q1,.18819182,138.81544,33,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2021_Q2,2021,Q2,.16030329,118.24412,34,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2021_Q3,2021,Q3,.15586805,114.97256,35,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2021_Q4,2021,Q4,.22770746,167.96327,36,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2022_Q1,2022,Q1,.28499398,210.21939,37,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2022_Q2,2022,Q2,.22756255,167.85638,38,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2022_Q3,2022,Q3,.19401218,143.1087,39,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2022_Q4,2022,Q4,.38085806,280.93137,40,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2023_Q1,2023,Q1,.34472823,254.28102,41,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2023_Q2,2023,Q2,.28269705,208.5251,42,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2023_Q3,2023,Q3,.26013297,191.88121,43,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2023_Q4,2023,Q4,.3613866,266.56866,44,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2024_Q1,2024,Q1,.32082659,236.6505,45,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2024_Q2,2024,Q2,.2486828,183.43526,46,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2024_Q3,2024,Q3,.14936939,110.17896,47,"Logone Occidental, Chad",62,0
TCD,Chad,1170,Logone Occidental,2024_Q4,2024,Q4,.28639621,211.25371,48,"Logone Occidental, Chad",62,0
TCD,Chad,1171,Logone Oriental,2013_Q1,2013,Q1,.46745142,486.54544,1,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2013_Q2,2013,Q2,.45166725,470.11655,2,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2013_Q3,2013,Q3,.39019549,406.13385,3,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2013_Q4,2013,Q4,.49341628,513.57086,4,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2014_Q1,2014,Q1,.53872824,560.7337,5,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2014_Q2,2014,Q2,.63046724,656.21997,6,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2014_Q3,2014,Q3,.43835407,456.25955,7,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2014_Q4,2014,Q4,.57815975,601.77588,8,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2015_Q1,2015,Q1,.52969933,551.336,9,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2015_Q2,2015,Q2,.59158176,615.74615,10,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2015_Q3,2015,Q3,.56289279,585.88531,11,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2015_Q4,2015,Q4,.63595486,661.93176,12,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2016_Q1,2016,Q1,.58639544,610.34796,13,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2016_Q2,2016,Q2,.51099241,531.86493,14,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2016_Q3,2016,Q3,.41277987,429.64072,15,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2016_Q4,2016,Q4,.47535285,494.76959,16,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2017_Q1,2017,Q1,.57022309,593.51508,17,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2017_Q2,2017,Q2,.51753849,538.67841,18,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2017_Q3,2017,Q3,.38754398,403.37402,19,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2017_Q4,2017,Q4,.51043665,531.2865,20,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2018_Q1,2018,Q1,.47305125,492.37399,21,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2018_Q2,2018,Q2,.38215351,397.76337,22,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2018_Q3,2018,Q3,.41219378,429.03067,23,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2018_Q4,2018,Q4,.49854845,518.91272,24,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2019_Q1,2019,Q1,.47959474,499.18478,25,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2019_Q2,2019,Q2,.33626938,350.005,26,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2019_Q3,2019,Q3,.30351782,315.91562,27,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2019_Q4,2019,Q4,.38449258,400.19797,28,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2020_Q1,2020,Q1,.4385705,456.4848,29,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2020_Q2,2020,Q2,.36984491,384.952,30,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2020_Q3,2020,Q3,.30936044,321.99692,31,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2020_Q4,2020,Q4,.59091663,615.05383,32,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2021_Q1,2021,Q1,.72263801,752.15564,33,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2021_Q2,2021,Q2,.69965178,728.23047,34,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2021_Q3,2021,Q3,.66616452,693.37537,35,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2021_Q4,2021,Q4,.46281222,481.71674,36,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2022_Q1,2022,Q1,.8638674,899.15387,37,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2022_Q2,2022,Q2,.85650426,891.48999,38,"Logone Oriental, Chad",63,0
TCD,Chad,1171,Logone Oriental,2022_Q3,2022,Q3,.63862562,664.71161,39,"Logone Oriental, Chad",63,0
